LocationID,EventID,ObsInits
AGFOTweety1,AGFOTweety2001May070654AM,DGP
AGFOTweety1,AGFOTweety2003Jun040757AM,DGP
AGFOTweety1,AGFOTweety2004Jun080532AM,DGP
AGFOTweety1,AGFOTweety2005Jun060909AM,DGP
AGFOTweety1,AGFOTweety2006Jun060534AM,DGP
AGFOTweety10,AGFOTweety2001May080737AM,DGP
AGFOTweety10,AGFOTweety2003Jun030748AM,DGP
AGFOTweety10,AGFOTweety2004Jun070705AM,DGP
AGFOTweety10,AGFOTweety2005Jun070736AM,DGP
AGFOTweety10,AGFOTweety2006Jun070710AM,DGP
AGFOTweety11,AGFOTweety2001May080826AM,DGP
AGFOTweety11,AGFOTweety2003Jun030802AM,DGP
AGFOTweety11,AGFOTweety2004Jun070719AM,DGP
AGFOTweety11,AGFOTweety2005Jun070754AM,DGP
AGFOTweety11,AGFOTweety2006Jun070658AM,DGP
AGFOTweety12,AGFOTweety2001May080753AM,DGP
AGFOTweety12,AGFOTweety2003Jun030712AM,DGP
AGFOTweety12,AGFOTweety2004Jun070651AM,DGP
AGFOTweety12,AGFOTweety2005Jun070705AM,DGP
AGFOTweety12,AGFOTweety2006Jun070725AM,DGP
AGFOTweety13,AGFOTweety2001May080900AM,DGP
AGFOTweety13,AGFOTweety2003Jun030627AM,DGP
AGFOTweety13,AGFOTweety2004Jun070614AM,DGP
AGFOTweety13,AGFOTweety2005Jun070610AM,DGP
AGFOTweety13,AGFOTweety2006Jun070620AM,DGP
AGFOTweety14,AGFOTweety2001May080811AM,DGP
AGFOTweety14,AGFOTweety2003Jun030656AM,DGP
AGFOTweety14,AGFOTweety2004Jun070638AM,DGP
AGFOTweety14,AGFOTweety2005Jun070647AM,DGP
AGFOTweety14,AGFOTweety2006Jun070644AM,DGP
AGFOTweety15,AGFOTweety2003Jun050608AM,DGP
AGFOTweety15,AGFOTweety2004Jun090527AM,DGP
AGFOTweety15,AGFOTweety2005Jun080529AM,DGP
AGFOTweety15,AGFOTweety2006Jun080904AM,DGP
AGFOTweety16,AGFOTweety2003Jun050552AM,DGP
AGFOTweety16,AGFOTweety2004Jun090652AM,DGP
AGFOTweety16,AGFOTweety2005Jun080719AM,DGP
AGFOTweety16,AGFOTweety2006Jun080927AM,DGP
AGFOTweety17,AGFOTweety2001May080545AM,DGP
AGFOTweety17,AGFOTweety2003Jun030517AM,DGP
AGFOTweety17,AGFOTweety2004Jun070525AM,DGP
AGFOTweety17,AGFOTweety2005Jun070620AM,DGP
AGFOTweety17,AGFOTweety2006Jun070524AM,DGP
AGFOTweety18,AGFOTweety2001May080602AM,DGP
AGFOTweety18,AGFOTweety2003Jun030555AM,DGP
AGFOTweety18,AGFOTweety2004Jun070550AM,DGP
AGFOTweety18,AGFOTweety2005Jun070525AM,DGP
AGFOTweety18,AGFOTweety2006Jun070555AM,DGP
AGFOTweety19,AGFOTweety2001May080619AM,DGP
AGFOTweety19,AGFOTweety2003Jun030911AM,DGP
AGFOTweety19,AGFOTweety2004Jun070744AM,DGP
AGFOTweety19,AGFOTweety2005Jun070920AM,DGP
AGFOTweety19,AGFOTweety2006Jun070822AM,DGP
AGFOTweety2,AGFOTweety2001May070821AM,DGP
AGFOTweety2,AGFOTweety2003Jun040812AM,DGP
AGFOTweety2,AGFOTweety2004Jun080544AM,DGP
AGFOTweety2,AGFOTweety2005Jun060857AM,DGP
AGFOTweety2,AGFOTweety2006Jun060550AM,DGP
AGFOTweety20,AGFOTweety2001May080638AM,DGP
AGFOTweety20,AGFOTweety2003Jun030957AM,DGP
AGFOTweety20,AGFOTweety2004Jun070756AM,DGP
AGFOTweety20,AGFOTweety2005Jun070905AM,DGP
AGFOTweety20,AGFOTweety2006Jun070835AM,DGP
AGFOTweety21,AGFOTweety2001May090916AM,DGP
AGFOTweety21,AGFOTweety2003Jun050906AM,DGP
AGFOTweety21,AGFOTweety2004Jun090851AM,DGP
AGFOTweety21,AGFOTweety2005Jun080910AM,DGP
AGFOTweety21,AGFOTweety2006Jun070848AM,DGP
AGFOTweety22,AGFOTweety2001May100623AM,DGP
AGFOTweety22,AGFOTweety2003Jun050844AM,DGP
AGFOTweety22,AGFOTweety2004Jun090831AM,DGP
AGFOTweety22,AGFOTweety2005Jun080932AM,DGP
AGFOTweety22,AGFOTweety2006Jun070920AM,DGP
AGFOTweety23,AGFOTweety2001May090855AM,DGP
AGFOTweety23,AGFOTweety2003Jun050828AM,DGP
AGFOTweety23,AGFOTweety2004Jun090815AM,DGP
AGFOTweety23,AGFOTweety2005Jun080950AM,DGP
AGFOTweety23,AGFOTweety2006Jun070905AM,DGP
AGFOTweety24,AGFOTweety2001May090837AM,DGP
AGFOTweety24,AGFOTweety2003Jun050812AM,DGP
AGFOTweety24,AGFOTweety2004Jun090752AM,DGP
AGFOTweety24,AGFOTweety2005Jun080834AM,DGP
AGFOTweety24,AGFOTweety2006Jun080654AM,DGP
AGFOTweety25,AGFOTweety2001May090823AM,DGP
AGFOTweety25,AGFOTweety2003Jun050759AM,DGP
AGFOTweety25,AGFOTweety2004Jun090736AM,DGP
AGFOTweety25,AGFOTweety2005Jun080819AM,DGP
AGFOTweety25,AGFOTweety2006Jun080707AM,DGP
AGFOTweety26,AGFOTweety2001May090732AM,DGP
AGFOTweety26,AGFOTweety2003Jun050744AM,DGP
AGFOTweety26,AGFOTweety2004Jun090722AM,DGP
AGFOTweety26,AGFOTweety2005Jun080759AM,DGP
AGFOTweety26,AGFOTweety2006Jun080721AM,DGP
AGFOTweety27,AGFOTweety2001May090712AM,DGP
AGFOTweety27,AGFOTweety2003Jun050727AM,DGP
AGFOTweety27,AGFOTweety2004Jun090640AM,DGP
AGFOTweety27,AGFOTweety2005Jun080709AM,DGP
AGFOTweety27,AGFOTweety2006Jun080737AM,DGP
AGFOTweety28,AGFOTweety2001May090651AM,DGP
AGFOTweety28,AGFOTweety2003Jun050707AM,DGP
AGFOTweety28,AGFOTweety2004Jun090615AM,DGP
AGFOTweety28,AGFOTweety2005Jun080650AM,DGP
AGFOTweety28,AGFOTweety2006Jun080755AM,DGP
AGFOTweety29,AGFOTweety2001May090624AM,DGP
AGFOTweety29,AGFOTweety2003Jun050654AM,DGP
AGFOTweety29,AGFOTweety2004Jun090604AM,DGP
AGFOTweety29,AGFOTweety2005Jun080620AM,DGP
AGFOTweety29,AGFOTweety2006Jun080811AM,DGP
AGFOTweety3,AGFOTweety2003Jun050506AM,DGP
AGFOTweety3,AGFOTweety2004Jun070901AM,DGP
AGFOTweety3,AGFOTweety2005Jun070844AM,DGP
AGFOTweety3,AGFOTweety2006Jun081015AM,DGP
AGFOTweety30,AGFOTweety2001May090607AM,DGP
AGFOTweety30,AGFOTweety2003Jun050637AM,DGP
AGFOTweety30,AGFOTweety2004Jun090549AM,DGP
AGFOTweety30,AGFOTweety2005Jun080558AM,DGP
AGFOTweety30,AGFOTweety2006Jun080829AM,DGP
AGFOTweety31,AGFOTweety2003Jun060450AM,DGP
AGFOTweety31,AGFOTweety2004Jun080909AM,DGP
AGFOTweety31,AGFOTweety2005Jun060511AM,DGP
AGFOTweety31,AGFOTweety2006Jun060916AM,DGP
AGFOTweety32,AGFOTweety2003Jun060504AM,DGP
AGFOTweety32,AGFOTweety2004Jun080847AM,DGP
AGFOTweety32,AGFOTweety2005Jun060533AM,DGP
AGFOTweety32,AGFOTweety2006Jun060904AM,DGP
AGFOTweety33,AGFOTweety2003Jun040745AM,DGP
AGFOTweety33,AGFOTweety2004Jun080521AM,DGP
AGFOTweety33,AGFOTweety2005Jun060917AM,DGP
AGFOTweety33,AGFOTweety2006Jun060520AM,DGP
AGFOTweety34,AGFOTweety2003Jun060525AM,DGP
AGFOTweety34,AGFOTweety2004Jun080957AM,DGP
AGFOTweety34,AGFOTweety2005Jun060521AM,DGP
AGFOTweety34,AGFOTweety2006Jun060852AM,DGP
AGFOTweety35,AGFOTweety2003Jun060614AM,DGP
AGFOTweety35,AGFOTweety2004Jun080754AM,DGP
AGFOTweety35,AGFOTweety2005Jun060625AM,DGP
AGFOTweety35,AGFOTweety2006Jun060803AM,DGP
AGFOTweety36,AGFOTweety2003Jun030458AM,DGP
AGFOTweety36,AGFOTweety2004Jun070510AM,DGP
AGFOTweety36,AGFOTweety2005Jun070510AM,DGP
AGFOTweety36,AGFOTweety2006Jun070512AM,DGP
AGFOTweety37,AGFOTweety2003Jun060638AM,DGP
AGFOTweety37,AGFOTweety2004Jun080729AM,DGP
AGFOTweety37,AGFOTweety2005Jun060650AM,DGP
AGFOTweety37,AGFOTweety2006Jun060739AM,DGP
AGFOTweety38,AGFOTweety2003Jun060535AM,DGP
AGFOTweety38,AGFOTweety2004Jun080820AM,DGP
AGFOTweety38,AGFOTweety2005Jun060558AM,DGP
AGFOTweety38,AGFOTweety2006Jun060841AM,DGP
AGFOTweety39,AGFOTweety2003Jun040952AM,DGP
AGFOTweety39,AGFOTweety2004Jun080637AM,DGP
AGFOTweety39,AGFOTweety2005Jun060805AM,DGP
AGFOTweety39,AGFOTweety2006Jun060721AM,DGP
AGFOTweety4,AGFOTweety2001May090743AM,DGP
AGFOTweety4,AGFOTweety2003Jun050535AM,DGP
AGFOTweety4,AGFOTweety2004Jun090711AM,DGP
AGFOTweety4,AGFOTweety2005Jun080745AM,DGP
AGFOTweety4,AGFOTweety2006Jun080946AM,DGP
AGFOTweety40,AGFOTweety2003Jun060600AM,DGP
AGFOTweety40,AGFOTweety2004Jun080806AM,DGP
AGFOTweety40,AGFOTweety2005Jun060612AM,DGP
AGFOTweety40,AGFOTweety2006Jun060815AM,DGP
AGFOTweety41,AGFOTweety2003Jun030540AM,DGP
AGFOTweety41,AGFOTweety2004Jun070537AM,DGP
AGFOTweety41,AGFOTweety2005Jun070531AM,DGP
AGFOTweety41,AGFOTweety2006Jun070535AM,DGP
AGFOTweety42,AGFOTweety2003Jun040856AM,DGP
AGFOTweety42,AGFOTweety2004Jun080623AM,DGP
AGFOTweety42,AGFOTweety2005Jun060822AM,DGP
AGFOTweety42,AGFOTweety2006Jun060629AM,DGP
AGFOTweety43,AGFOTweety2003Jun060624AM,DGP
AGFOTweety43,AGFOTweety2004Jun080742AM,DGP
AGFOTweety43,AGFOTweety2005Jun060637AM,DGP
AGFOTweety43,AGFOTweety2006Jun060751AM,DGP
AGFOTweety44,AGFOTweety2003Jun040825AM,DGP
AGFOTweety44,AGFOTweety2004Jun080555AM,DGP
AGFOTweety44,AGFOTweety2005Jun060845AM,DGP
AGFOTweety44,AGFOTweety2006Jun060604AM,DGP
AGFOTweety45,AGFOTweety2003Jun040940AM,DGP
AGFOTweety45,AGFOTweety2004Jun080715AM,DGP
AGFOTweety45,AGFOTweety2005Jun060737AM,DGP
AGFOTweety45,AGFOTweety2006Jun060707AM,DGP
AGFOTweety46,AGFOTweety2003Jun040910AM,DGP
AGFOTweety46,AGFOTweety2004Jun080649AM,DGP
AGFOTweety46,AGFOTweety2005Jun060755AM,DGP
AGFOTweety46,AGFOTweety2006Jun060643AM,DGP
AGFOTweety47,AGFOTweety2003Jun030609AM,DGP
AGFOTweety47,AGFOTweety2004Jun070601AM,DGP
AGFOTweety47,AGFOTweety2005Jun070557AM,DGP
AGFOTweety47,AGFOTweety2006Jun070605AM,DGP
AGFOTweety48,AGFOTweety2003Jun040840AM,DGP
AGFOTweety48,AGFOTweety2004Jun080609AM,DGP
AGFOTweety48,AGFOTweety2005Jun060834AM,DGP
AGFOTweety48,AGFOTweety2006Jun060616AM,DGP
AGFOTweety49,AGFOTweety2003Jun040924AM,DGP
AGFOTweety49,AGFOTweety2004Jun080701AM,DGP
AGFOTweety49,AGFOTweety2005Jun060743AM,DGP
AGFOTweety49,AGFOTweety2006Jun060655AM,DGP
AGFOTweety5,AGFOTweety2001May090800AM,DGP
AGFOTweety5,AGFOTweety2003Jun050519AM,DGP
AGFOTweety5,AGFOTweety2004Jun070912AM,DGP
AGFOTweety5,AGFOTweety2005Jun080856AM,DGP
AGFOTweety5,AGFOTweety2006Jun081003AM,DGP
AGFOTweety50,AGFOTweety2003Jun030643AM,DGP
AGFOTweety50,AGFOTweety2004Jun070626AM,DGP
AGFOTweety50,AGFOTweety2005Jun070624AM,DGP
AGFOTweety50,AGFOTweety2006Jun070631AM,DGP
AGFOTweety51,AGFOTweety2003Jun050623AM,DGP
AGFOTweety51,AGFOTweety2004Jun090540AM,DGP
AGFOTweety51,AGFOTweety2005Jun080543AM,DGP
AGFOTweety51,AGFOTweety2006Jun080844AM,DGP
AGFOTweety52,AGFOTweety2003Jun030731AM,DGP
AGFOTweety52,AGFOTweety2004Jun070836AM,DGP
AGFOTweety52,AGFOTweety2005Jun070724AM,DGP
AGFOTweety52,AGFOTweety2006Jun070741AM,DGP
AGFOTweety53,AGFOTweety2003Jun060715AM,DGP
AGFOTweety53,AGFOTweety2004Jun100525AM,DGP
AGFOTweety53,AGFOTweety2005Jun090526AM,DGP
AGFOTweety53,AGFOTweety2006Jun080525AM,DGP
AGFOTweety54,AGFOTweety2003Jun060732AM,DGP
AGFOTweety54,AGFOTweety2004Jun100539AM,DGP
AGFOTweety54,AGFOTweety2005Jun090539AM,DGP
AGFOTweety54,AGFOTweety2006Jun080543AM,DGP
AGFOTweety6,AGFOTweety2001May100537AM,DGP
AGFOTweety6,AGFOTweety2003Jun060548AM,DGP
AGFOTweety6,AGFOTweety2004Jun080831AM,DGP
AGFOTweety6,AGFOTweety2005Jun060547AM,DGP
AGFOTweety6,AGFOTweety2006Jun060828AM,DGP
AGFOTweety7,AGFOTweety2001May080655AM,DGP
AGFOTweety7,AGFOTweety2003Jun030845AM,DGP
AGFOTweety7,AGFOTweety2004Jun070807AM,DGP
AGFOTweety7,AGFOTweety2005Jun070826AM,DGP
AGFOTweety7,AGFOTweety2006Jun081027AM,DGP
AGFOTweety8,AGFOTweety2001May080721AM,DGP
AGFOTweety8,AGFOTweety2003Jun030832AM,DGP
AGFOTweety8,AGFOTweety2004Jun070820AM,DGP
AGFOTweety8,AGFOTweety2005Jun070814AM,DGP
AGFOTweety8,AGFOTweety2006Jun070755AM,DGP
AGFOTweety9,AGFOTweety2001May080842AM,DGP
AGFOTweety9,AGFOTweety2003Jun030819AM,DGP
AGFOTweety9,AGFOTweety2004Jun070730AM,DGP
AGFOTweety9,AGFOTweety2005Jun070801AM,DGP
AGFOTweety9,AGFOTweety2006Jun070809AM,DGP
ARPOTweety1,ARPOTweety2007Jun050543AM,DGP
ARPOTweety1,ARPOTweety2010May130825AM,JBM
ARPOTweety1,ARPOTweety2010May130825AM,KNM
ARPOTweety1,ARPOTweety2010May130825AM,STA
ARPOTweety1,ARPOTweety2011Jun080700AM,DGP
ARPOTweety1,ARPOTweety2012May160640AM,CCK
ARPOTweety1,ARPOTweety2012May160640AM,KNM
ARPOTweety1,ARPOTweety2012May160640AM,STA
ARPOTweety1,ARPOTweety2013May280700AM,EEW
ARPOTweety1,ARPOTweety2013May280700AM,KNM
ARPOTweety1,ARPOTweety2014Jun040654AM,EEW
ARPOTweety1,ARPOTweety2014Jun040654AM,KNM
ARPOTweety10,ARPOTweety2007Jun070600AM,DGP
ARPOTweety10,ARPOTweety2010May190607AM,JAA
ARPOTweety10,ARPOTweety2010May190607AM,JBM
ARPOTweety10,ARPOTweety2011Jun070610AM,DGP
ARPOTweety10,ARPOTweety2012May170903AM,CCK
ARPOTweety10,ARPOTweety2012May170903AM,KNM
ARPOTweety10,ARPOTweety2012May170903AM,STA
ARPOTweety10,ARPOTweety2013May300805AM,EEW
ARPOTweety10,ARPOTweety2013May300805AM,KNM
ARPOTweety10,ARPOTweety2014Jun070751AM,JBM
ARPOTweety10,ARPOTweety2014Jun070751AM,KNM
ARPOTweety11,ARPOTweety2007Jun070735AM,DGP
ARPOTweety11,ARPOTweety2010May190709AM,JAA
ARPOTweety11,ARPOTweety2010May190709AM,JBM
ARPOTweety11,ARPOTweety2012May170600AM,CCK
ARPOTweety11,ARPOTweety2012May170600AM,KNM
ARPOTweety11,ARPOTweety2012May170600AM,STA
ARPOTweety11,ARPOTweety2013May310554AM,EEW
ARPOTweety11,ARPOTweety2013May310554AM,KNM
ARPOTweety11,ARPOTweety2014Jun070624AM,JBM
ARPOTweety11,ARPOTweety2014Jun070624AM,KNM
ARPOTweety12,ARPOTweety2007Jun050624AM,DGP
ARPOTweety12,ARPOTweety2010May130812AM,JBM
ARPOTweety12,ARPOTweety2010May130812AM,KNM
ARPOTweety12,ARPOTweety2010May130812AM,STA
ARPOTweety12,ARPOTweety2011Jun080627AM,DGP
ARPOTweety12,ARPOTweety2012May160656AM,CCK
ARPOTweety12,ARPOTweety2012May160656AM,KNM
ARPOTweety12,ARPOTweety2012May160656AM,STA
ARPOTweety12,ARPOTweety2013May280649AM,EEW
ARPOTweety12,ARPOTweety2013May280649AM,KNM
ARPOTweety12,ARPOTweety2014Jun040659AM,EEW
ARPOTweety12,ARPOTweety2014Jun040659AM,KNM
ARPOTweety13,ARPOTweety2007Jun050851AM,DGP
ARPOTweety13,ARPOTweety2010May130711AM,JBM
ARPOTweety13,ARPOTweety2010May130711AM,KNM
ARPOTweety13,ARPOTweety2010May130711AM,STA
ARPOTweety13,ARPOTweety2011Jun080548AM,DGP
ARPOTweety13,ARPOTweety2012May160609AM,CCK
ARPOTweety13,ARPOTweety2012May160609AM,KNM
ARPOTweety13,ARPOTweety2012May160609AM,STA
ARPOTweety13,ARPOTweety2013May280605AM,EEW
ARPOTweety13,ARPOTweety2013May280605AM,KNM
ARPOTweety13,ARPOTweety2014Jun040636AM,EEW
ARPOTweety13,ARPOTweety2014Jun040636AM,KNM
ARPOTweety14,ARPOTweety2007Jun060619AM,DGP
ARPOTweety14,ARPOTweety2011Jun080645AM,DGP
ARPOTweety14,ARPOTweety2012May160759AM,CCK
ARPOTweety14,ARPOTweety2012May160759AM,KNM
ARPOTweety14,ARPOTweety2012May160759AM,STA
ARPOTweety14,ARPOTweety2013May280725AM,EEW
ARPOTweety14,ARPOTweety2013May280725AM,KNM
ARPOTweety14,ARPOTweety2014Jun040725AM,EEW
ARPOTweety14,ARPOTweety2014Jun040725AM,KNM
ARPOTweety15,ARPOTweety2007Jun060558AM,DGP
ARPOTweety15,ARPOTweety2010May130855AM,JBM
ARPOTweety15,ARPOTweety2010May130855AM,KNM
ARPOTweety15,ARPOTweety2010May130855AM,STA
ARPOTweety15,ARPOTweety2011Jun080612AM,DGP
ARPOTweety15,ARPOTweety2012May160709AM,CCK
ARPOTweety15,ARPOTweety2012May160709AM,KNM
ARPOTweety15,ARPOTweety2012May160709AM,STA
ARPOTweety15,ARPOTweety2013May280637AM,EEW
ARPOTweety15,ARPOTweety2013May280637AM,KNM
ARPOTweety15,ARPOTweety2014Jun040710AM,EEW
ARPOTweety15,ARPOTweety2014Jun040710AM,KNM
ARPOTweety16,ARPOTweety2007Jun050904AM,DGP
ARPOTweety16,ARPOTweety2010May130656AM,JBM
ARPOTweety16,ARPOTweety2010May130656AM,KNM
ARPOTweety16,ARPOTweety2010May130656AM,STA
ARPOTweety16,ARPOTweety2011Jun080532AM,DGP
ARPOTweety16,ARPOTweety2012May160544AM,CCK
ARPOTweety16,ARPOTweety2012May160544AM,KNM
ARPOTweety16,ARPOTweety2012May160544AM,STA
ARPOTweety16,ARPOTweety2013May280619AM,EEW
ARPOTweety16,ARPOTweety2013May280619AM,KNM
ARPOTweety16,ARPOTweety2014Jun040620AM,EEW
ARPOTweety16,ARPOTweety2014Jun040620AM,KNM
ARPOTweety17,ARPOTweety2007Jun050646AM,DGP
ARPOTweety17,ARPOTweety2010May120900AM,JBM
ARPOTweety17,ARPOTweety2010May120900AM,KNM
ARPOTweety17,ARPOTweety2010May120900AM,STA
ARPOTweety17,ARPOTweety2011Jun080723AM,DGP
ARPOTweety17,ARPOTweety2012May160746AM,CCK
ARPOTweety17,ARPOTweety2012May160746AM,KNM
ARPOTweety17,ARPOTweety2012May160746AM,STA
ARPOTweety17,ARPOTweety2013May280749AM,EEW
ARPOTweety17,ARPOTweety2013May280749AM,KNM
ARPOTweety17,ARPOTweety2014Jun040811AM,EEW
ARPOTweety17,ARPOTweety2014Jun040811AM,KNM
ARPOTweety18,ARPOTweety2007Jun060812AM,DGP
ARPOTweety18,ARPOTweety2010May120749AM,JBM
ARPOTweety18,ARPOTweety2010May120749AM,KNM
ARPOTweety18,ARPOTweety2010May120749AM,STA
ARPOTweety18,ARPOTweety2011Jun080822AM,DGP
ARPOTweety18,ARPOTweety2012May160945AM,CCK
ARPOTweety18,ARPOTweety2012May160945AM,KNM
ARPOTweety18,ARPOTweety2012May160945AM,STA
ARPOTweety18,ARPOTweety2013May220912AM,EEW
ARPOTweety18,ARPOTweety2013May220912AM,KNM
ARPOTweety18,ARPOTweety2014Jun040824AM,EEW
ARPOTweety18,ARPOTweety2014Jun040824AM,KNM
ARPOTweety19,ARPOTweety2007Jun060708AM,DGP
ARPOTweety19,ARPOTweety2010May120846AM,JBM
ARPOTweety19,ARPOTweety2010May120846AM,KNM
ARPOTweety19,ARPOTweety2010May120846AM,STA
ARPOTweety19,ARPOTweety2011Jun080810AM,DGP
ARPOTweety19,ARPOTweety2012May160834AM,CCK
ARPOTweety19,ARPOTweety2012May160834AM,KNM
ARPOTweety19,ARPOTweety2012May160834AM,STA
ARPOTweety19,ARPOTweety2013May280850AM,EEW
ARPOTweety19,ARPOTweety2013May280850AM,KNM
ARPOTweety19,ARPOTweety2014Jun040836AM,EEW
ARPOTweety19,ARPOTweety2014Jun040836AM,KNM
ARPOTweety2,ARPOTweety2007Jun050835AM,DGP
ARPOTweety2,ARPOTweety2010May130642AM,JBM
ARPOTweety2,ARPOTweety2010May130642AM,KNM
ARPOTweety2,ARPOTweety2010May130642AM,STA
ARPOTweety2,ARPOTweety2011Jun080603AM,DGP
ARPOTweety2,ARPOTweety2012May150813AM,CCK
ARPOTweety2,ARPOTweety2012May150813AM,KNM
ARPOTweety2,ARPOTweety2012May150813AM,STA
ARPOTweety2,ARPOTweety2013May280546AM,EEW
ARPOTweety2,ARPOTweety2013May280546AM,KNM
ARPOTweety2,ARPOTweety2014Jun040649AM,EEW
ARPOTweety2,ARPOTweety2014Jun040649AM,KNM
ARPOTweety20,ARPOTweety2007Jun060645AM,DGP
ARPOTweety20,ARPOTweety2010May120833AM,JBM
ARPOTweety20,ARPOTweety2010May120833AM,KNM
ARPOTweety20,ARPOTweety2010May120833AM,STA
ARPOTweety20,ARPOTweety2011Jun080750AM,DGP
ARPOTweety20,ARPOTweety2012May150829AM,CCK
ARPOTweety20,ARPOTweety2012May150829AM,KNM
ARPOTweety20,ARPOTweety2012May150829AM,STA
ARPOTweety20,ARPOTweety2013May280832AM,EEW
ARPOTweety20,ARPOTweety2013May280832AM,KNM
ARPOTweety20,ARPOTweety2014Jun040856AM,EEW
ARPOTweety20,ARPOTweety2014Jun040856AM,KNM
ARPOTweety21,ARPOTweety2007Jun050717AM,DGP
ARPOTweety21,ARPOTweety2010May120803AM,JBM
ARPOTweety21,ARPOTweety2010May120803AM,KNM
ARPOTweety21,ARPOTweety2010May120803AM,STA
ARPOTweety21,ARPOTweety2011Jun080841AM,DGP
ARPOTweety21,ARPOTweety2012May161004AM,CCK
ARPOTweety21,ARPOTweety2012May161004AM,KNM
ARPOTweety21,ARPOTweety2012May161004AM,STA
ARPOTweety21,ARPOTweety2013May280929AM,EEW
ARPOTweety21,ARPOTweety2013May280929AM,KNM
ARPOTweety21,ARPOTweety2014Jun050558AM,EEW
ARPOTweety21,ARPOTweety2014Jun050558AM,KNM
ARPOTweety22,ARPOTweety2007Jun050935AM,DGP
ARPOTweety22,ARPOTweety2010May130750AM,JBM
ARPOTweety22,ARPOTweety2010May130750AM,KNM
ARPOTweety22,ARPOTweety2010May130750AM,STA
ARPOTweety22,ARPOTweety2011Jun080910AM,DGP
ARPOTweety22,ARPOTweety2012May160902AM,CCK
ARPOTweety22,ARPOTweety2012May160902AM,KNM
ARPOTweety22,ARPOTweety2012May160902AM,STA
ARPOTweety22,ARPOTweety2013May290552AM,EEW
ARPOTweety22,ARPOTweety2013May290552AM,KNM
ARPOTweety22,ARPOTweety2014Jun050635AM,EEW
ARPOTweety22,ARPOTweety2014Jun050635AM,KNM
ARPOTweety23,ARPOTweety2007Jun060725AM,DGP
ARPOTweety23,ARPOTweety2010May120720AM,JBM
ARPOTweety23,ARPOTweety2010May120720AM,KNM
ARPOTweety23,ARPOTweety2010May120720AM,STA
ARPOTweety23,ARPOTweety2011Jun080925AM,DGP
ARPOTweety23,ARPOTweety2012May160842AM,CCK
ARPOTweety23,ARPOTweety2012May160842AM,KNM
ARPOTweety23,ARPOTweety2012May160842AM,STA
ARPOTweety23,ARPOTweety2013May290632AM,EEW
ARPOTweety23,ARPOTweety2013May290632AM,KNM
ARPOTweety23,ARPOTweety2014Jun050646AM,EEW
ARPOTweety23,ARPOTweety2014Jun050646AM,KNM
ARPOTweety24,ARPOTweety2007Jun050950AM,DGP
ARPOTweety24,ARPOTweety2010May120704AM,JBM
ARPOTweety24,ARPOTweety2010May120704AM,KNM
ARPOTweety24,ARPOTweety2010May120704AM,STA
ARPOTweety24,ARPOTweety2011Jun080936AM,DGP
ARPOTweety24,ARPOTweety2012May150858AM,CCK
ARPOTweety24,ARPOTweety2012May150858AM,KNM
ARPOTweety24,ARPOTweety2012May150858AM,STA
ARPOTweety24,ARPOTweety2013May290700AM,EEW
ARPOTweety24,ARPOTweety2013May290700AM,KNM
ARPOTweety24,ARPOTweety2014Jun050659AM,KNM
ARPOTweety25,ARPOTweety2007Jun060738AM,DGP
ARPOTweety25,ARPOTweety2010May120633AM,JBM
ARPOTweety25,ARPOTweety2010May120633AM,KNM
ARPOTweety25,ARPOTweety2010May120633AM,STA
ARPOTweety25,ARPOTweety2011Jun080950AM,DGP
ARPOTweety25,ARPOTweety2012May150912AM,CCK
ARPOTweety25,ARPOTweety2012May150912AM,KNM
ARPOTweety25,ARPOTweety2012May150912AM,STA
ARPOTweety25,ARPOTweety2013May290730AM,EEW
ARPOTweety25,ARPOTweety2013May290730AM,KNM
ARPOTweety25,ARPOTweety2014Jun050710AM,EEW
ARPOTweety25,ARPOTweety2014Jun050710AM,KNM
ARPOTweety26,ARPOTweety2007Jun051015AM,DGP
ARPOTweety26,ARPOTweety2010May120642AM,JBM
ARPOTweety26,ARPOTweety2010May120642AM,KNM
ARPOTweety26,ARPOTweety2010May120642AM,STA
ARPOTweety26,ARPOTweety2011Jun070956AM,DGP
ARPOTweety26,ARPOTweety2012May150822AM,CCK
ARPOTweety26,ARPOTweety2012May150822AM,KNM
ARPOTweety26,ARPOTweety2012May150822AM,STA
ARPOTweety26,ARPOTweety2013May290744AM,EEW
ARPOTweety26,ARPOTweety2013May290744AM,KNM
ARPOTweety26,ARPOTweety2014Jun050733AM,EEW
ARPOTweety26,ARPOTweety2014Jun050733AM,KNM
ARPOTweety27,ARPOTweety2007Jun051025AM,DGP
ARPOTweety27,ARPOTweety2010May120653AM,JBM
ARPOTweety27,ARPOTweety2010May120653AM,KNM
ARPOTweety27,ARPOTweety2010May120653AM,STA
ARPOTweety27,ARPOTweety2011Jun071006AM,DGP
ARPOTweety27,ARPOTweety2012May150940AM,CCK
ARPOTweety27,ARPOTweety2012May150940AM,KNM
ARPOTweety27,ARPOTweety2012May150940AM,STA
ARPOTweety27,ARPOTweety2013May290758AM,EEW
ARPOTweety27,ARPOTweety2013May290758AM,KNM
ARPOTweety27,ARPOTweety2014Jun050744AM,EEW
ARPOTweety27,ARPOTweety2014Jun050744AM,KNM
ARPOTweety28,ARPOTweety2007Jun070827AM,DGP
ARPOTweety28,ARPOTweety2010May190739AM,KNM
ARPOTweety28,ARPOTweety2010May190739AM,STA
